2025-01-15 10:44:30 | INFO | __main__ | Starting DB ingestion process...
2025-01-15 11:16:49 | INFO | __main__ | Ingesting 705 price rows for symbol=JSWSTEEL (stock_id=48) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/jswsteel_historical_prices.json.
2025-01-15 11:16:56 | INFO | __main__ | Done ingesting price data for JSWSTEEL from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/jswsteel_historical_prices.json.
2025-01-15 11:16:56 | INFO | __main__ | Ingesting 705 price rows for symbol=TVSMOTOR (stock_id=49) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/tvsmotor_historical_prices.json.
2025-01-15 11:17:01 | INFO | __main__ | Done ingesting price data for TVSMOTOR from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/tvsmotor_historical_prices.json.
2025-01-15 11:17:02 | INFO | __main__ | Ingesting 705 price rows for symbol=GRASIM (stock_id=50) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/grasim_historical_prices.json.
2025-01-15 11:17:07 | INFO | __main__ | Done ingesting price data for GRASIM from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/grasim_historical_prices.json.
2025-01-15 11:17:07 | INFO | __main__ | Ingesting 705 price rows for symbol=HCLTECH (stock_id=52) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/hcltech_historical_prices.json.
2025-01-15 11:17:13 | INFO | __main__ | Done ingesting price data for HCLTECH from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/hcltech_historical_prices.json.
2025-01-15 11:17:13 | INFO | __main__ | Ingesting 705 price rows for symbol=BHARTIARTL (stock_id=53) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/bhartiartl_historical_prices.json.
2025-01-15 11:17:18 | INFO | __main__ | Done ingesting price data for BHARTIARTL from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/bhartiartl_historical_prices.json.
2025-01-15 11:17:18 | INFO | __main__ | Ingesting 705 price rows for symbol=SIEMENS (stock_id=54) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/siemens_historical_prices.json.
2025-01-15 11:17:25 | INFO | __main__ | Done ingesting price data for SIEMENS from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/siemens_historical_prices.json.
2025-01-15 11:17:25 | INFO | __main__ | Ingesting 705 price rows for symbol=HEROMOTOCO (stock_id=55) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/heromotoco_historical_prices.json.
2025-01-15 11:17:31 | INFO | __main__ | Done ingesting price data for HEROMOTOCO from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/heromotoco_historical_prices.json.
2025-01-15 11:17:31 | INFO | __main__ | Ingesting 705 price rows for symbol=BANKBARODA (stock_id=57) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/bankbaroda_historical_prices.json.
2025-01-15 11:17:36 | INFO | __main__ | Done ingesting price data for BANKBARODA from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/bankbaroda_historical_prices.json.
2025-01-15 11:17:36 | INFO | __main__ | Ingesting 705 price rows for symbol=DABUR (stock_id=58) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/dabur_historical_prices.json.
2025-01-15 11:17:42 | INFO | __main__ | Done ingesting price data for DABUR from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/dabur_historical_prices.json.
2025-01-15 11:17:42 | INFO | __main__ | Ingesting 705 price rows for symbol=BEL (stock_id=59) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/bel_historical_prices.json.
2025-01-15 11:17:48 | INFO | __main__ | Done ingesting price data for BEL from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/bel_historical_prices.json.
2025-01-15 11:17:48 | INFO | __main__ | Ingesting 705 price rows for symbol=BAJAJ-AUTO (stock_id=60) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/bajaj-auto_historical_prices.json.
2025-01-15 11:17:53 | INFO | __main__ | Done ingesting price data for BAJAJ-AUTO from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/bajaj-auto_historical_prices.json.
2025-01-15 11:17:53 | INFO | __main__ | Ingesting 705 price rows for symbol=EICHERMOT (stock_id=62) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/eichermot_historical_prices.json.
2025-01-15 11:17:59 | INFO | __main__ | Done ingesting price data for EICHERMOT from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/eichermot_historical_prices.json.
2025-01-15 11:17:59 | INFO | __main__ | Ingesting 215 price rows for symbol=LICI (stock_id=63) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/lici_historical_prices.json.
2025-01-15 11:18:01 | INFO | __main__ | Done ingesting price data for LICI from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/lici_historical_prices.json.
2025-01-15 11:18:01 | INFO | __main__ | Ingesting 635 price rows for symbol=LTIM (stock_id=64) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/ltim_historical_prices.json.
2025-01-15 11:18:06 | INFO | __main__ | Done ingesting price data for LTIM from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/ltim_historical_prices.json.
2025-01-15 11:18:06 | INFO | __main__ | Ingesting 466 price rows for symbol=ATGL (stock_id=65) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/atgl_historical_prices.json.
2025-01-15 11:18:11 | INFO | __main__ | Done ingesting price data for ATGL from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/atgl_historical_prices.json.
2025-01-15 11:18:11 | INFO | __main__ | Ingesting 705 price rows for symbol=TCS (stock_id=67) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/tcs_historical_prices.json.
2025-01-15 11:18:17 | INFO | __main__ | Done ingesting price data for TCS from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/tcs_historical_prices.json.
2025-01-15 11:18:17 | INFO | __main__ | Ingesting 705 price rows for symbol=ABB (stock_id=68) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/abb_historical_prices.json.
2025-01-15 11:18:25 | INFO | __main__ | Done ingesting price data for ABB from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/abb_historical_prices.json.
2025-01-15 11:18:25 | INFO | __main__ | Ingesting 705 price rows for symbol=CIPLA (stock_id=69) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/cipla_historical_prices.json.
2025-01-15 11:18:33 | INFO | __main__ | Done ingesting price data for CIPLA from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/cipla_historical_prices.json.
2025-01-15 11:18:33 | INFO | __main__ | Ingesting 705 price rows for symbol=JINDALSTEL (stock_id=70) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/jindalstel_historical_prices.json.
2025-01-15 11:18:39 | INFO | __main__ | Done ingesting price data for JINDALSTEL from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/jindalstel_historical_prices.json.
2025-01-15 11:18:39 | INFO | __main__ | Ingesting 705 price rows for symbol=BOSCHLTD (stock_id=72) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/boschltd_historical_prices.json.
2025-01-15 11:18:44 | INFO | __main__ | Done ingesting price data for BOSCHLTD from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/boschltd_historical_prices.json.
2025-01-15 11:18:44 | INFO | __main__ | Ingesting 705 price rows for symbol=HAVELLS (stock_id=73) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/havells_historical_prices.json.
2025-01-15 11:18:50 | INFO | __main__ | Done ingesting price data for HAVELLS from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/havells_historical_prices.json.
2025-01-15 11:18:50 | INFO | __main__ | Ingesting 705 price rows for symbol=NAUKRI (stock_id=74) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/naukri_historical_prices.json.
2025-01-15 11:18:57 | INFO | __main__ | Done ingesting price data for NAUKRI from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/naukri_historical_prices.json.
2025-01-15 11:18:57 | INFO | __main__ | Ingesting 705 price rows for symbol=CHOLAFIN (stock_id=75) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/cholafin_historical_prices.json.
2025-01-15 11:19:04 | INFO | __main__ | Done ingesting price data for CHOLAFIN from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/cholafin_historical_prices.json.
2025-01-15 11:19:04 | INFO | __main__ | Ingesting 603 price rows for symbol=VBL (stock_id=77) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/vbl_historical_prices.json.
2025-01-15 11:19:09 | INFO | __main__ | Done ingesting price data for VBL from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/vbl_historical_prices.json.
2025-01-15 11:19:09 | INFO | __main__ | Ingesting 705 price rows for symbol=SUNPHARMA (stock_id=78) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/sunpharma_historical_prices.json.
2025-01-15 11:19:15 | INFO | __main__ | Done ingesting price data for SUNPHARMA from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/sunpharma_historical_prices.json.
2025-01-15 11:19:15 | INFO | __main__ | Ingesting 562 price rows for symbol=ICICIGI (stock_id=79) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/icicigi_historical_prices.json.
2025-01-15 11:19:19 | INFO | __main__ | Done ingesting price data for ICICIGI from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/icicigi_historical_prices.json.
2025-01-15 11:19:19 | INFO | __main__ | Ingesting 705 price rows for symbol=ASIANPAINT (stock_id=80) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/asianpaint_historical_prices.json.
2025-01-15 11:19:25 | INFO | __main__ | Done ingesting price data for ASIANPAINT from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/asianpaint_historical_prices.json.
2025-01-15 11:19:25 | INFO | __main__ | Ingesting 705 price rows for symbol=TITAN (stock_id=82) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/titan_historical_prices.json.
2025-01-15 11:19:31 | INFO | __main__ | Done ingesting price data for TITAN from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/titan_historical_prices.json.
2025-01-15 11:19:31 | INFO | __main__ | Ingesting 705 price rows for symbol=GODREJCP (stock_id=83) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/godrejcp_historical_prices.json.
2025-01-15 11:19:36 | INFO | __main__ | Done ingesting price data for GODREJCP from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/godrejcp_historical_prices.json.
2025-01-15 11:19:36 | INFO | __main__ | Ingesting 285 price rows for symbol=LODHA (stock_id=84) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/lodha_historical_prices.json.
2025-01-15 11:19:39 | INFO | __main__ | Done ingesting price data for LODHA from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/lodha_historical_prices.json.
2025-01-15 11:19:39 | INFO | __main__ | Ingesting 629 price rows for symbol=ICICIPRULI (stock_id=85) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/icicipruli_historical_prices.json.
2025-01-15 11:19:44 | INFO | __main__ | Done ingesting price data for ICICIPRULI from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/icicipruli_historical_prices.json.
2025-01-15 11:19:44 | INFO | __main__ | Ingesting 705 price rows for symbol=UNITDSPR (stock_id=87) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/unitdspr_historical_prices.json.
2025-01-15 11:19:50 | INFO | __main__ | Done ingesting price data for UNITDSPR from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/unitdspr_historical_prices.json.
2025-01-15 11:19:50 | INFO | __main__ | Ingesting 0 price rows for symbol=M&M (stock_id=88) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/m&m_historical_prices.json.
2025-01-15 11:19:50 | INFO | __main__ | Done ingesting price data for M&M from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/m&m_historical_prices.json.
2025-01-15 11:19:50 | INFO | __main__ | Ingesting 705 price rows for symbol=BRITANNIA (stock_id=89) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/britannia_historical_prices.json.
2025-01-15 11:20:00 | INFO | __main__ | Done ingesting price data for BRITANNIA from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/britannia_historical_prices.json.
2025-01-15 11:20:00 | INFO | __main__ | Ingesting 705 price rows for symbol=TORNTPHARM (stock_id=90) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/torntpharm_historical_prices.json.
2025-01-15 11:20:07 | INFO | __main__ | Done ingesting price data for TORNTPHARM from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/torntpharm_historical_prices.json.
2025-01-15 11:20:07 | INFO | __main__ | Ingesting 559 price rows for symbol=SBILIFE (stock_id=92) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/sbilife_historical_prices.json.
2025-01-15 11:20:11 | INFO | __main__ | Done ingesting price data for SBILIFE from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/sbilife_historical_prices.json.
2025-01-15 11:20:11 | INFO | __main__ | Ingesting 705 price rows for symbol=TATACONSUM (stock_id=93) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/tataconsum_historical_prices.json.
2025-01-15 11:20:17 | INFO | __main__ | Done ingesting price data for TATACONSUM from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/tataconsum_historical_prices.json.
2025-01-15 11:20:17 | INFO | __main__ | Ingesting 705 price rows for symbol=NESTLEIND (stock_id=94) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/nestleind_historical_prices.json.
2025-01-15 11:20:23 | INFO | __main__ | Done ingesting price data for NESTLEIND from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/nestleind_historical_prices.json.
2025-01-15 11:20:23 | INFO | __main__ | Ingesting 705 price rows for symbol=AXISBANK (stock_id=95) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/axisbank_historical_prices.json.
2025-01-15 11:20:29 | INFO | __main__ | Done ingesting price data for AXISBANK from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/axisbank_historical_prices.json.
2025-01-15 11:20:29 | INFO | __main__ | Ingesting 527 price rows for symbol=HDFCLIFE (stock_id=97) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/hdfclife_historical_prices.json.
2025-01-15 11:20:33 | INFO | __main__ | Done ingesting price data for HDFCLIFE from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/hdfclife_historical_prices.json.
2025-01-15 11:20:33 | INFO | __main__ | Ingesting 705 price rows for symbol=BAJFINANCE (stock_id=99) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/bajfinance_historical_prices.json.
2025-01-15 11:20:39 | INFO | __main__ | Done ingesting price data for BAJFINANCE from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/bajfinance_historical_prices.json.
2025-01-15 11:20:39 | INFO | __main__ | Ingesting 705 price rows for symbol=DIVISLAB (stock_id=98) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/divislab_historical_prices.json.
2025-01-15 11:20:45 | INFO | __main__ | Done ingesting price data for DIVISLAB from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/divislab_historical_prices.json.
2025-01-15 11:20:45 | INFO | __main__ | Ingesting 705 price rows for symbol=KOTAKBANK (stock_id=16) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/kotakbank_historical_prices.json.
2025-01-15 11:20:51 | INFO | __main__ | Done ingesting price data for KOTAKBANK from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/kotakbank_historical_prices.json.
2025-01-15 11:20:51 | INFO | __main__ | Ingesting 707 price rows for symbol=POWERGRID (stock_id=1) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/powergrid_historical_prices.json.
2025-01-15 11:20:57 | INFO | __main__ | Done ingesting price data for POWERGRID from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/powergrid_historical_prices.json.
2025-01-15 11:20:57 | INFO | __main__ | Ingesting 705 price rows for symbol=PFC (stock_id=6) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/pfc_historical_prices.json.
2025-01-15 11:21:02 | INFO | __main__ | Done ingesting price data for PFC from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/pfc_historical_prices.json.
2025-01-15 11:21:02 | INFO | __main__ | Ingesting 705 price rows for symbol=ADANIPOWER (stock_id=11) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/adanipower_historical_prices.json.
2025-01-15 11:21:08 | INFO | __main__ | Done ingesting price data for ADANIPOWER from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/adanipower_historical_prices.json.
2025-01-15 11:21:08 | INFO | __main__ | Ingesting 145 price rows for symbol=JIOFIN (stock_id=41) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/jiofin_historical_prices.json.
2025-01-15 11:21:09 | INFO | __main__ | Done ingesting price data for JIOFIN from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/jiofin_historical_prices.json.
2025-01-15 11:21:09 | INFO | __main__ | Ingesting 705 price rows for symbol=LT (stock_id=26) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/lt_historical_prices.json.
2025-01-15 11:21:15 | INFO | __main__ | Done ingesting price data for LT from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/lt_historical_prices.json.
2025-01-15 11:21:15 | INFO | __main__ | Ingesting 705 price rows for symbol=IRFC (stock_id=31) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/irfc_historical_prices.json.
2025-01-15 11:21:20 | INFO | __main__ | Done ingesting price data for IRFC from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/irfc_historical_prices.json.
2025-01-15 11:21:20 | INFO | __main__ | Ingesting 705 price rows for symbol=BPCL (stock_id=36) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/bpcl_historical_prices.json.
2025-01-15 11:21:27 | INFO | __main__ | Done ingesting price data for BPCL from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/bpcl_historical_prices.json.
2025-01-15 11:21:27 | INFO | __main__ | Ingesting 705 price rows for symbol=APOLLOHOSP (stock_id=66) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/apollohosp_historical_prices.json.
2025-01-15 11:21:32 | INFO | __main__ | Done ingesting price data for APOLLOHOSP from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/apollohosp_historical_prices.json.
2025-01-15 11:21:33 | INFO | __main__ | Ingesting 705 price rows for symbol=HINDALCO (stock_id=51) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/hindalco_historical_prices.json.
2025-01-15 11:21:42 | INFO | __main__ | Done ingesting price data for HINDALCO from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/hindalco_historical_prices.json.
2025-01-15 11:21:42 | INFO | __main__ | Ingesting 705 price rows for symbol=ITC (stock_id=56) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/itc_historical_prices.json.
2025-01-15 11:21:49 | INFO | __main__ | Done ingesting price data for ITC from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/itc_historical_prices.json.
2025-01-15 11:21:49 | INFO | __main__ | Ingesting 705 price rows for symbol=WIPRO (stock_id=61) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/wipro_historical_prices.json.
2025-01-15 11:21:55 | INFO | __main__ | Done ingesting price data for WIPRO from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/wipro_historical_prices.json.
2025-01-15 11:21:55 | INFO | __main__ | Ingesting 705 price rows for symbol=DRREDDY (stock_id=91) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/drreddy_historical_prices.json.
2025-01-15 11:22:01 | INFO | __main__ | Done ingesting price data for DRREDDY from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/drreddy_historical_prices.json.
2025-01-15 11:22:01 | INFO | __main__ | Ingesting 705 price rows for symbol=HINDUNILVR (stock_id=76) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/hindunilvr_historical_prices.json.
2025-01-15 11:22:07 | INFO | __main__ | Done ingesting price data for HINDUNILVR from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/hindunilvr_historical_prices.json.
2025-01-15 11:22:07 | INFO | __main__ | Ingesting 705 price rows for symbol=TATAMOTORS (stock_id=81) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/tatamotors_historical_prices.json.
2025-01-15 11:22:13 | INFO | __main__ | Done ingesting price data for TATAMOTORS from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/tatamotors_historical_prices.json.
2025-01-15 11:22:13 | INFO | __main__ | Ingesting 705 price rows for symbol=ZYDUSLIFE (stock_id=86) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/zyduslife_historical_prices.json.
2025-01-15 11:22:19 | INFO | __main__ | Done ingesting price data for ZYDUSLIFE from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/zyduslife_historical_prices.json.
2025-01-15 11:22:19 | INFO | __main__ | Ingesting 705 price rows for symbol=INDUSINDBK (stock_id=46) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/indusindbk_historical_prices.json.
2025-01-15 11:22:24 | INFO | __main__ | Done ingesting price data for INDUSINDBK from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/indusindbk_historical_prices.json.
2025-01-15 11:22:24 | INFO | __main__ | Ingesting 705 price rows for symbol=MOTHERSON (stock_id=21) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/motherson_historical_prices.json.
2025-01-15 11:22:30 | INFO | __main__ | Done ingesting price data for MOTHERSON from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/motherson_historical_prices.json.
2025-01-15 11:22:30 | INFO | __main__ | Ingesting 705 price rows for symbol=BAJAJFINSV (stock_id=100) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/bajajfinsv_historical_prices.json.
2025-01-15 11:22:36 | INFO | __main__ | Done ingesting price data for BAJAJFINSV from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/bajajfinsv_historical_prices.json.
2025-01-15 11:22:36 | INFO | __main__ | Ingesting 705 price rows for symbol=SHRIRAMFIN (stock_id=96) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/shriramfin_historical_prices.json.
2025-01-15 11:22:42 | INFO | __main__ | Done ingesting price data for SHRIRAMFIN from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/shriramfin_historical_prices.json.
2025-01-15 11:22:42 | INFO | __main__ | Ingesting 705 price rows for symbol=ICICIBANK (stock_id=71) from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/icicibank_historical_prices.json.
2025-01-15 11:22:48 | INFO | __main__ | Done ingesting price data for ICICIBANK from file=e:/smarket/data-ingestion/scripts/../data/stock_prices/icicibank_historical_prices.json.
2025-01-15 11:22:48 | INFO | __main__ | DB ingestion complete.
